ID,Date,Element,Data_Value
USC00027370,2010-06-17,TMAX,394
USC00025270,2006-08-18,TMIN,250
USC00029634,2010-08-21,TMAX,417
USC00023027,2007-12-29,TMIN,-17
USC00023027,2007-12-29,TMAX,122
USW00023183,2013-12-25,TMAX,217
USC00025270,2009-08-17,TMIN,194
USC00025270,2009-08-17,TMAX,439
USW00023183,2013-12-25,TMIN,56
USW00053156,2014-04-20,TMAX,314
USW00053156,2014-04-20,TMIN,145
USW00053156,2012-09-19,TMAX,387
USC00024829,2015-04-10,TMAX,311
USC00024829,2011-02-12,TMIN,67
USC00028499,2012-07-09,TMIN,256
USW00023183,2008-09-07,TMAX,411
USC00024829,2009-08-19,TMAX,417
USW00023183,2005-05-20,TMAX,411
USC00028112,2005-05-27,TMIN,211
USC00029634,2013-01-09,TMAX,211
USC00029634,2013-01-09,TMIN,39
USC00028499,2015-12-20,TMIN,17
USC00024977,2010-12-02,TMAX,222
USC00021314,2007-11-07,TMIN,133
USW00053162,2010-10-18,TMAX,290
USW00053162,2010-10-18,TMIN,177
USC00028499,2012-07-09,TMAX,433
USC00029634,2006-10-28,TMIN,128
USC00029634,2006-10-28,TMAX,317
USW00023183,2013-01-20,TMAX,233
USC00024829,2012-05-16,TMIN,256
USC00024829,2012-05-16,TMAX,411
USW00023183,2013-01-20,TMIN,72
USC00021314,2010-05-25,TMAX,267
USC00021306,2007-08-15,TMAX,400
USC00021314,2010-05-25,TMIN,83
USC00025270,2005-02-19,TMAX,167
USC00025270,2005-02-19,TMIN,106
USC00024829,2011-02-12,TMAX,250
USC00025270,2006-08-18,TMAX,411
USW00023183,2008-09-07,TMIN,278
USC00025270,2010-07-21,TMIN,289
USC00024977,2006-02-23,TMIN,33
USC00024829,2009-05-22,TMAX,267
USC00028499,2006-02-04,TMAX,283
USC00028499,2013-03-24,TMIN,117
USC00028499,2006-02-04,TMIN,39
USW00023183,2007-11-17,TMIN,156
USW00023183,2015-03-07,TMIN,128
USW00023183,2015-03-07,TMAX,283
USC00024977,2009-05-12,TMAX,383
USW00023183,2012-01-18,TMIN,67
USC00028499,2013-03-24,TMAX,289
USC00029634,2011-04-13,TMAX,283
USW00053162,2012-04-20,TMAX,357
USC00021314,2010-02-18,TMAX,256
USW00053162,2012-04-20,TMIN,136
USW00023183,2007-11-17,TMAX,283
USC00029634,2011-04-13,TMIN,117
USC00027370,2008-01-30,TMIN,-28
USW00023183,2014-11-23,TMAX,233
USW00023183,2014-11-23,TMIN,89
USC00021314,2010-08-18,TMIN,228
USC00024977,2015-11-03,TMAX,250
USW00023183,2015-05-03,TMIN,239
USC00025270,2011-05-22,TMAX,356
USC00021314,2010-08-18,TMAX,422
USC00028499,2006-01-22,TMIN,-17
USC00027370,2008-01-30,TMAX,133
USC00028499,2006-01-22,TMAX,217
USC00024977,2009-05-12,TMIN,206
USC00021314,2012-07-08,TMIN,272
USC00029634,2013-05-13,TMAX,383
USC00028499,2006-12-30,TMIN,11
USC00024829,2014-05-13,TMAX,306
USC00028499,2006-09-22,TMIN,150
USC00024829,2014-05-13,TMIN,178
USC00025270,2005-05-15,TMAX,394
USC00029634,2013-05-13,TMIN,206
USC00028499,2006-10-28,TMIN,106
USC00028499,2006-10-28,TMAX,333
USW00023183,2013-09-30,TMAX,350
USW00023183,2013-09-30,TMIN,200
USC00021314,2015-11-13,TMIN,33
USW00053162,2010-09-21,TMIN,268
USC00024829,2009-04-03,TMAX,278
USC00029634,2011-06-19,TMAX,389
USC00029634,2011-06-19,TMIN,233
USC00021314,2015-11-13,TMAX,244
USC00024977,2006-12-08,TMIN,67
USC00021314,2011-07-31,TMIN,267
USC00025270,2009-03-06,TMAX,233
USC00025270,2009-03-06,TMIN,111
USC00021314,2011-07-31,TMAX,428
USC00021314,2012-07-08,TMAX,422
USW00023183,2012-01-18,TMAX,194
USC00024829,2009-04-03,TMIN,122
USC00024977,2011-11-25,TMIN,111
USW00023183,2015-05-03,TMAX,356
USC00024977,2011-11-25,TMAX,211
USC00027187,2011-09-18,TMAX,367
USC00027370,2011-03-31,TMAX,300
USC00021306,2006-08-29,TMIN,222
USC00025270,2013-04-12,TMAX,306
USC00025270,2013-04-12,TMIN,44
USC00025270,2008-03-20,TMAX,306
USC00027187,2014-07-19,TMAX,400
USC00028499,2009-06-01,TMIN,183
USC00025270,2008-03-20,TMIN,33
USC00028499,2009-06-01,TMAX,367
USC00027187,2014-07-19,TMIN,261
USC00027187,2011-09-18,TMIN,178
USC00024977,2012-11-22,TMIN,111
USC00021314,2015-10-09,TMAX,311
USC00027187,2015-08-19,TMIN,244
USC00027187,2015-08-19,TMAX,406
USC00024977,2005-01-18,TMAX,244
USW00023183,2009-10-05,TMAX,278
USW00023183,2009-10-05,TMIN,183
USC00024829,2015-04-10,TMIN,106
USC00024829,2008-01-05,TMAX,183
USC00024977,2005-01-18,TMIN,83
USC00024829,2008-01-05,TMIN,111
USW00023183,2007-10-22,TMAX,278
USW00053162,2013-06-25,TMIN,178
USC00021514,2005-06-02,TMIN,178
USW00023183,2007-10-22,TMIN,150
USC00028499,2009-09-20,TMIN,211
USC00023027,2008-05-17,TMIN,256
USW00053156,2010-11-22,TMAX,155
USC00024829,2007-09-07,TMAX,394
USC00024977,2015-11-03,TMIN,139
USC00023027,2008-05-17,TMAX,361
USC00021314,2010-02-18,TMIN,50
USW00023183,2015-03-21,TMIN,156
USC00021314,2007-11-30,TMAX,211
USC00024829,2014-11-13,TMAX,256
USC00021314,2012-09-03,TMIN,267
USC00021314,2012-09-03,TMAX,411
USC00024829,2014-11-13,TMIN,128
USW00053156,2010-11-22,TMIN,31
USC00028112,2005-02-01,TMAX,183
USC00021306,2007-04-23,TMIN,111
USC00021306,2007-04-23,TMAX,278
USC00024829,2014-01-03,TMIN,72
USC00025270,2011-05-22,TMIN,172
USC00021314,2008-01-25,TMAX,156
USC00021314,2008-01-25,TMIN,33
USW00053162,2013-06-25,TMAX,393
USC00024829,2014-01-03,TMAX,222
USC00024977,2012-11-22,TMAX,278
USC00028499,2012-05-26,TMIN,167
USC00028499,2009-09-20,TMAX,372
USW00023183,2006-02-06,TMAX,244
USC00027370,2008-09-30,TMIN,222
USC00025270,2006-02-18,TMIN,-11
USC00021314,2010-07-10,TMIN,294
USW00053156,2012-12-18,TMAX,143
USW00053156,2012-12-18,TMIN,35
USC00028112,2007-04-03,TMIN,122
USC00024977,2011-01-05,TMAX,156
USC00028112,2007-04-03,TMAX,317
USC00024977,2011-01-05,TMIN,11
USC00024977,2007-02-22,TMAX,239
USC00024829,2009-10-18,TMIN,206
USC00027370,2012-06-09,TMIN,200
USC00024829,2014-02-03,TMIN,56
USC00027370,2012-06-09,TMAX,406
USC00024829,2014-02-03,TMAX,156
USC00024977,2007-02-22,TMIN,78
USW00023183,2014-04-19,TMAX,317
USC00021314,2007-11-30,TMIN,139
USC00024977,2009-11-22,TMAX,222
USC00024977,2009-11-22,TMIN,72
USW00023183,2014-04-23,TMIN,211
USC00024829,2009-10-18,TMAX,383
USC00027370,2012-06-23,TMAX,417
USC00027370,2012-06-23,TMIN,244
USC00029634,2014-09-26,TMIN,244
USW00023183,2011-01-20,TMAX,222
USC00024977,2005-12-04,TMAX,189
USW00023183,2014-04-23,TMAX,300
USC00024977,2005-12-04,TMIN,50
USC00027187,2014-02-07,TMAX,194
USC00024829,2012-03-11,TMIN,78
USW00023183,2011-11-09,TMAX,233
USC00024829,2010-03-16,TMIN,106
USC00024829,2010-03-16,TMAX,267
USW00023183,2011-11-09,TMIN,83
USC00021314,2011-05-04,TMIN,161
USC00027187,2013-11-15,TMAX,267
USC00027187,2013-11-15,TMIN,139
USC00024977,2015-07-10,TMIN,278
USC00028112,2007-05-20,TMIN,189
USC00028112,2007-05-20,TMAX,356
USC00023027,2005-12-31,TMIN,56
USC00024829,2012-03-11,TMAX,267
USC00023027,2005-12-31,TMAX,194
USW00023183,2015-04-17,TMAX,278
USW00023183,2015-04-17,TMIN,128
USC00028499,2007-12-20,TMAX,200
USC00028499,2007-12-20,TMIN,22
USC00023027,2006-09-25,TMAX,367
USC00029634,2009-04-22,TMAX,383
USC00027187,2014-02-07,TMIN,61
USC00029634,2013-02-23,TMAX,183
USC00029634,2008-02-04,TMAX,156
USC00029634,2013-02-23,TMIN,33
USC00029634,2008-02-04,TMIN,72
USC00023027,2006-09-25,TMIN,250
USC00024977,2013-02-04,TMIN,111
USW00023183,2014-04-19,TMIN,172
USW00053156,2013-08-12,TMAX,413
USC00025270,2011-10-08,TMAX,267
USC00027370,2012-01-30,TMAX,250
USC00028499,2006-09-22,TMAX,333
USC00027370,2012-01-30,TMIN,50
USC00024829,2008-07-05,TMAX,394
USC00021314,2015-09-01,TMAX,400
USC00021314,2015-09-01,TMIN,206
USC00021314,2009-03-14,TMAX,233
USC00024829,2010-09-29,TMIN,222
USC00025270,2005-05-15,TMIN,133
USC00027187,2012-09-08,TMAX,339
USC00025270,2011-10-08,TMIN,39
USC00025270,2009-09-01,TMIN,244
USC00024977,2009-07-27,TMAX,444
USC00025270,2009-09-01,TMAX,417
USC00021314,2009-03-14,TMIN,61
USC00024829,2006-06-22,TMIN,261
USC00029634,2014-03-27,TMIN,117
USC00029634,2014-03-27,TMAX,233
USC00025270,2006-02-18,TMAX,194
USC00028499,2006-12-30,TMAX,161
USC00024829,2011-08-12,TMAX,378
USC00024977,2006-03-26,TMIN,144
USC00024829,2011-08-12,TMIN,283
USC00027187,2012-09-08,TMIN,228
USC00028499,2006-02-06,TMAX,256
USC00028499,2006-02-06,TMIN,28
USC00024829,2010-09-29,TMAX,394
USW00053156,2013-08-12,TMIN,257
USC00023027,2005-04-10,TMIN,50
USC00028499,2010-06-28,TMAX,422
USW00023183,2011-01-20,TMIN,89
USC00024829,2013-12-01,TMIN,83
USC00024829,2013-12-01,TMAX,178
USC00024977,2013-02-04,TMAX,228
USC00021306,2008-10-02,TMAX,383
USC00021306,2008-10-02,TMIN,189
USC00023027,2005-04-10,TMAX,239
USC00029634,2014-12-15,TMAX,156
USW00023183,2014-01-25,TMIN,144
USC00029634,2015-03-17,TMIN,139
USW00023183,2014-01-25,TMAX,239
USC00021514,2005-05-02,TMIN,111
USC00029634,2014-12-15,TMIN,56
USC00024977,2007-07-31,TMAX,367
USC00027187,2015-08-31,TMIN,222
USC00029634,2014-09-26,TMAX,383
USC00024977,2007-07-31,TMIN,272
USC00029634,2015-03-17,TMAX,328
USC00024829,2008-07-05,TMIN,272
USC00024977,2009-07-27,TMIN,294
USC00024829,2006-06-22,TMAX,450
USC00027187,2015-08-31,TMAX,406
USC00021314,2010-07-10,TMAX,433
USW00023183,2005-09-11,TMAX,372
USC00029634,2008-12-04,TMAX,217
USC00029634,2008-12-04,TMIN,67
USC00021314,2015-02-14,TMAX,261
USC00028112,2005-05-03,TMAX,317
USW00053156,2013-09-18,TMIN,258
USW00053156,2013-09-18,TMAX,392
USC00025270,2008-05-26,TMAX,278
USC00029634,2006-05-29,TMIN,150
USC00029634,2014-03-11,TMIN,106
USC00029634,2011-01-11,TMIN,61
USC00029634,2011-01-11,TMAX,178
USC00028499,2008-11-14,TMAX,294
USC00029634,2014-03-11,TMAX,267
USW00053156,2013-03-11,TMIN,47
USC00028499,2008-11-14,TMIN,72
USW00023183,2005-01-07,TMIN,50
USC00024977,2015-09-28,TMIN,244
USC00029634,2006-05-29,TMAX,333
USC00024829,2011-06-25,TMIN,267
USC00024977,2008-09-10,TMIN,239
USW00053156,2012-10-09,TMAX,326
USC00021306,2005-04-15,TMIN,111
USC00024829,2011-06-25,TMAX,444
USC00023027,2005-09-03,TMIN,272
USC00021314,2007-02-10,TMAX,272
USC00023027,2005-09-03,TMAX,372
USC00025270,2008-05-26,TMIN,122
USC00027370,2011-03-31,TMIN,139
USW00023183,2014-09-16,TMIN,267
USW00053156,2013-03-11,TMAX,220
USC00025270,2007-02-22,TMAX,261
USC00025270,2007-02-22,TMIN,33
USW00023183,2012-11-27,TMIN,128
USC00021306,2005-12-06,TMIN,-50
USC00027187,2015-02-25,TMAX,211
USW00023183,2012-11-27,TMAX,289
USC00024977,2012-12-26,TMAX,150
USC00024977,2012-12-26,TMIN,33
USW00053156,2012-06-11,TMIN,229
USC00027187,2011-12-29,TMIN,6
USC00025270,2008-05-06,TMIN,133
USW00023183,2014-09-16,TMAX,333
USC00025270,2008-05-06,TMAX,311
USC00027187,2011-12-29,TMAX,194
USC00021306,2007-08-27,TMIN,244
USC00021314,2015-02-14,TMIN,78
USW00023183,2013-01-08,TMIN,39
USW00023183,2013-01-08,TMAX,194
USC00029634,2013-06-06,TMIN,222
USC00021306,2007-08-17,TMIN,261
USC00027370,2006-10-05,TMIN,217
USC00027370,2006-10-05,TMAX,350
USC00021314,2005-02-21,TMIN,83
USC00024977,2015-09-28,TMAX,394
USC00028112,2005-05-03,TMIN,150
USW00023183,2013-10-27,TMAX,328
USC00021314,2007-02-10,TMIN,72
USW00053156,2012-10-09,TMIN,178
USC00021314,2006-11-30,TMIN,-22
USC00029634,2012-07-21,TMIN,289
USW00053162,2012-02-23,TMIN,29
USC00029634,2009-11-03,TMIN,117
USC00029634,2009-11-03,TMAX,339
USC00021314,2005-07-29,TMAX,422
USW00053162,2012-02-23,TMAX,245
USC00021314,2013-05-22,TMAX,367
USC00027370,2011-01-31,TMIN,50
USC00027370,2011-01-31,TMAX,233
USC00029634,2014-09-03,TMAX,417
USC00027187,2011-09-09,TMIN,228
USC00028499,2005-12-22,TMIN,83
USW00023183,2009-12-21,TMAX,183
USW00023183,2009-12-21,TMIN,106
USC00028499,2006-12-26,TMAX,222
USC00028499,2006-12-26,TMIN,0
USW00023183,2008-02-28,TMIN,117
USW00023183,2008-02-29,TMIN,128
USC00029634,2014-09-03,TMIN,239
USC00021306,2007-08-27,TMAX,411
USC00021314,2013-05-22,TMIN,150
USC00024829,2013-12-25,TMAX,206
USC00024829,2013-12-25,TMIN,56
USC00028499,2005-12-22,TMAX,261
USC00027187,2011-09-09,TMAX,406
USC00025270,2008-11-28,TMIN,67
USC00025270,2008-11-28,TMAX,200
USW00023183,2013-10-27,TMIN,178
USW00023183,2008-02-28,TMAX,278
USC00021306,2008-06-06,TMIN,161
USC00021306,2005-04-15,TMAX,344
USC00028499,2011-09-23,TMAX,406
USC00021306,2008-06-06,TMAX,378
USC00028499,2011-09-23,TMIN,189
USC00024977,2008-09-24,TMIN,222
USC00029634,2015-10-01,TMIN,222
USC00021514,2005-06-02,TMAX,383
USC00027370,2006-04-14,TMIN,122
USC00025270,2009-10-12,TMIN,150
USC00025270,2009-10-12,TMAX,317
USC00029634,2015-10-01,TMAX,394
USW00023183,2008-02-29,TMAX,283
USC00027370,2006-04-14,TMAX,317
USC00029634,2015-09-17,TMAX,356
USC00027187,2015-02-25,TMIN,33
USC00027187,2011-07-13,TMIN,217
USC00027187,2011-07-13,TMAX,394
USC00029634,2015-09-17,TMIN,211
USC00021306,2007-03-27,TMIN,122
USC00028499,2010-08-05,TMAX,428
USC00028499,2010-08-05,TMIN,244
USC00021314,2006-11-30,TMAX,133
USC00028112,2005-07-22,TMIN,283
USC00028112,2005-07-22,TMAX,411
USC00023027,2007-05-05,TMIN,139
USC00021306,2008-02-27,TMIN,111
USC00024977,2008-01-19,TMAX,161
USC00021314,2006-11-18,TMIN,56
USW00023183,2013-09-23,TMIN,194
USC00028499,2006-03-07,TMIN,39
USC00028499,2006-03-07,TMAX,211
USC00029634,2013-11-09,TMIN,106
USC00027370,2011-01-15,TMAX,211
USC00029634,2013-11-09,TMAX,278
USC00021314,2006-11-18,TMAX,289
USC00021306,2005-07-10,TMIN,206
USC00021306,2005-07-10,TMAX,433
USC00024829,2014-02-26,TMAX,278
USW00023183,2013-09-23,TMAX,344
USW00023183,2011-11-02,TMIN,167
USW00023183,2011-11-02,TMAX,261
USW00023183,2006-03-10,TMAX,189
USW00023183,2005-09-11,TMIN,228
USW00023183,2006-03-10,TMIN,117
USC00028499,2008-11-12,TMIN,50
USC00028499,2014-07-09,TMAX,367
USC00028499,2014-07-09,TMIN,228
USC00028499,2008-11-12,TMAX,239
USC00027370,2011-01-15,TMIN,44
USC00025270,2010-11-29,TMAX,144
USW00023183,2009-12-08,TMIN,56
USC00024829,2014-02-26,TMIN,100
USC00024829,2008-12-30,TMIN,44
USC00024829,2008-12-30,TMAX,217
USC00021314,2011-04-06,TMIN,139
USC00024977,2015-08-26,TMIN,267
USC00021314,2011-04-06,TMAX,322
USC00024977,2008-01-19,TMIN,6
USC00024829,2015-10-07,TMAX,272
USC00024829,2005-12-15,TMIN,94
USW00023183,2006-11-09,TMAX,294
USW00023183,2006-11-09,TMIN,156
USC00024829,2005-12-15,TMAX,150
USC00021314,2009-08-16,TMAX,417
USC00024829,2014-12-10,TMIN,94
USC00024829,2012-10-26,TMIN,128
USC00024829,2012-10-26,TMAX,278
USC00025270,2008-07-04,TMIN,272
USC00024829,2014-12-10,TMAX,239
USC00021314,2009-08-16,TMIN,228
USW00023183,2015-03-21,TMAX,294
USC00021314,2009-04-17,TMAX,206
USC00021314,2009-04-17,TMIN,44
USC00024977,2009-04-30,TMIN,144
USC00025270,2008-07-04,TMAX,422
USW00023183,2007-09-05,TMIN,294
USC00024977,2009-04-30,TMAX,328
USC00021306,2007-04-29,TMAX,350
USC00021306,2007-04-29,TMIN,172
USC00025270,2010-11-29,TMIN,33
USC00021314,2005-07-29,TMIN,272
USW00023183,2009-12-08,TMAX,128
USC00024977,2015-02-11,TMAX,267
USW00053156,2012-03-11,TMAX,251
USW00023183,2005-01-07,TMAX,139
USC00021306,2005-12-06,TMAX,189
USC00024977,2008-08-17,TMAX,394
USC00023027,2005-12-03,TMAX,217
USC00023027,2005-12-03,TMIN,100
USW00023183,2013-12-07,TMAX,144
USC00025270,2012-06-04,TMAX,406
USC00025270,2012-06-04,TMIN,150
USC00024977,2015-03-11,TMIN,117
USW00023183,2013-12-07,TMIN,28
USW00053156,2012-03-11,TMIN,82
USW00053156,2012-06-11,TMAX,388
USC00027370,2008-09-30,TMAX,372
USC00028112,2005-01-23,TMIN,117
USC00028112,2005-01-23,TMAX,228
USC00024977,2013-09-10,TMAX,289
USC00028499,2006-02-26,TMAX,300
USC00028499,2006-02-26,TMIN,78
USC00021314,2013-07-04,TMIN,283
USC00021314,2013-07-04,TMAX,433
USC00024977,2013-09-10,TMIN,217
USC00021306,2007-08-17,TMAX,428
USC00021306,2008-02-27,TMAX,267
USC00021314,2015-11-22,TMIN,106
USC00027187,2014-02-15,TMIN,78
USC00027370,2012-05-16,TMAX,406
USC00027370,2012-05-16,TMIN,239
USW00053162,2011-10-15,TMAX,372
USW00053162,2011-10-15,TMIN,126
USW00053156,2012-01-23,TMIN,8
USW00053162,2013-12-21,TMIN,42
USC00027187,2015-07-28,TMIN,244
USC00024977,2015-02-11,TMIN,111
USC00025270,2011-04-29,TMAX,339
USC00024977,2006-02-03,TMIN,78
USW00023183,2006-02-06,TMIN,83
USW00053156,2012-01-23,TMAX,163
USC00028499,2013-07-18,TMIN,261
USC00028499,2013-07-18,TMAX,400
USC00024977,2006-02-03,TMAX,244
USC00021314,2015-11-22,TMAX,267
USW00053162,2013-12-21,TMAX,134
USC00024829,2015-10-07,TMIN,150
USC00021314,2005-02-21,TMAX,189
USC00024977,2010-12-06,TMIN,89
USW00053162,2014-01-20,TMIN,-2
USW00053162,2014-01-20,TMAX,230
USC00027187,2014-02-15,TMAX,300
USC00029634,2013-06-06,TMAX,422
USC00024977,2010-12-06,TMAX,222
USC00024977,2008-08-17,TMIN,278
USC00024977,2015-03-11,TMAX,283
USC00027187,2015-07-28,TMAX,411
USC00029634,2010-07-26,TMAX,417
USC00029634,2009-10-29,TMIN,44
USC00027187,2011-03-29,TMIN,100
USW00023183,2009-07-27,TMAX,456
USW00023183,2009-07-27,TMIN,333
USC00024977,2013-02-14,TMAX,194
USC00028499,2011-12-16,TMAX,217
USW00023183,2014-09-24,TMAX,400
USW00023183,2012-12-20,TMIN,39
USC00028499,2008-04-26,TMAX,328
USC00028499,2008-04-26,TMIN,100
USC00029634,2013-08-28,TMAX,406
USW00023183,2014-09-24,TMIN,250
USC00025270,2011-10-15,TMAX,378
USC00027370,2010-04-28,TMIN,150
USW00023183,2012-12-20,TMAX,172
USC00023027,2007-03-06,TMIN,94
USC00024977,2006-05-17,TMAX,394
USC00024977,2006-05-17,TMIN,228
USC00028499,2010-05-14,TMAX,322
USC00028499,2005-10-26,TMAX,322
USC00028499,2007-11-11,TMIN,94
USC00023027,2007-10-22,TMIN,111
USW00023183,2007-09-22,TMAX,350
USW00023183,2007-09-22,TMIN,267
USC00028499,2010-05-14,TMIN,133
USW00023183,2005-04-30,TMAX,289
USC00025270,2011-10-15,TMIN,122
USC00024829,2006-03-13,TMAX,161
USC00027370,2010-04-28,TMAX,344
USC00025270,2009-04-17,TMIN,61
USC00028499,2007-08-13,TMAX,433
USC00024977,2009-07-01,TMAX,411
USC00027187,2012-11-05,TMAX,306
USC00021314,2011-10-08,TMIN,67
USC00021314,2011-10-08,TMAX,250
USC00021314,2013-05-12,TMAX,344
USC00028499,2015-12-12,TMIN,67
USC00028499,2006-07-23,TMAX,467
USC00021314,2013-05-12,TMIN,178
USC00023027,2007-03-06,TMAX,278
USC00028499,2005-05-30,TMIN,222
USC00029634,2013-08-28,TMIN,261
USC00028499,2005-05-30,TMAX,350
USC00027370,2012-07-14,TMAX,339
USC00023027,2007-10-22,TMAX,256
USC00021306,2008-08-22,TMAX,422
USC00028499,2011-12-16,TMIN,39
USC00024977,2015-05-18,TMAX,311
USC00024977,2013-02-14,TMIN,56
USC00021314,2009-04-30,TMIN,111
USC00021314,2009-04-30,TMAX,317
USC00023027,2008-12-25,TMAX,172
USC00023027,2008-12-25,TMIN,67
USC00025270,2009-04-17,TMAX,256
USC00028499,2005-10-26,TMIN,150
USW00023183,2005-04-30,TMIN,150
USC00029634,2012-07-10,TMAX,444
USC00021306,2009-03-06,TMAX,244
USW00023183,2012-06-09,TMAX,394
USC00024829,2012-10-09,TMIN,194
USW00053156,2010-05-07,TMAX,338
USW00053156,2010-05-07,TMIN,143
USW00053156,2011-06-25,TMIN,245
USC00023027,2007-07-14,TMAX,394
USC00025270,2009-10-07,TMIN,178
USC00023027,2007-07-14,TMIN,294
USW00053156,2011-06-25,TMAX,424
USW00053162,2012-08-04,TMIN,248
USC00021306,2008-08-22,TMIN,256
USC00024829,2012-10-09,TMAX,350
USC00024977,2006-05-22,TMIN,200
USC00021314,2006-01-17,TMAX,144
USC00021314,2006-01-17,TMIN,-56
USC00021314,2008-01-07,TMAX,161
USC00021314,2006-04-05,TMAX,272
USC00029634,2007-04-06,TMAX,339
USC00025270,2009-10-07,TMAX,289
USC00024977,2011-04-23,TMAX,300
USC00023027,2005-07-15,TMAX,439
USC00023027,2005-07-15,TMIN,267
USC00029634,2007-04-06,TMIN,161
USC00023027,2007-09-01,TMAX,433
USC00021314,2006-04-05,TMIN,167
USW00023183,2012-06-09,TMIN,239
USW00053162,2012-08-04,TMAX,412
USC00024977,2015-05-18,TMIN,167
USC00024829,2012-12-01,TMAX,239
USC00024829,2012-12-01,TMIN,100
USC00029634,2015-07-27,TMIN,267
USC00021314,2013-03-23,TMAX,283
USC00024977,2012-10-15,TMIN,172
USC00021306,2009-03-06,TMIN,139
USC00024977,2012-10-15,TMAX,333
USC00029634,2015-07-27,TMAX,422
USC00027370,2011-04-02,TMAX,361
USC00024829,2005-07-24,TMAX,394
USC00024977,2011-04-23,TMIN,178
USC00025270,2011-11-20,TMIN,56
USC00025270,2011-11-20,TMAX,239
USC00024829,2007-10-06,TMAX,267
USC00029634,2012-07-21,TMAX,422
USC00029634,2011-11-02,TMIN,144
USC00029634,2011-11-02,TMAX,283
USC00024977,2011-04-21,TMIN,183
USW00053156,2014-01-03,TMIN,42
USC00024829,2005-07-24,TMIN,244
USW00053156,2014-01-03,TMAX,208
USC00021314,2007-07-29,TMAX,361
USC00021314,2007-07-29,TMIN,222
USC00021314,2008-01-07,TMIN,106
USC00024977,2011-04-21,TMAX,317
USC00027187,2012-11-05,TMIN,89
USC00028499,2010-08-23,TMAX,417
USC00028499,2012-05-16,TMAX,389
USC00028499,2006-07-23,TMIN,306
USC00025270,2005-06-07,TMIN,167
USC00028499,2011-11-02,TMIN,89
USC00027370,2008-10-22,TMAX,350
USC00021306,2008-05-28,TMIN,156
USC00027370,2008-10-22,TMIN,139
USC00021306,2008-05-28,TMAX,344
USC00027187,2012-04-20,TMAX,356
USC00025270,2005-06-07,TMAX,367
USC00028499,2007-10-22,TMAX,278
USC00027187,2012-04-20,TMIN,144
USC00023027,2008-07-25,TMAX,406
USC00029634,2012-02-14,TMIN,83
USC00024977,2006-02-20,TMIN,44
USC00023027,2008-07-25,TMIN,294
USC00021306,2005-01-25,TMAX,233
USC00021306,2008-01-01,TMIN,50
USC00023027,2005-03-07,TMAX,206
USC00023027,2005-03-07,TMIN,44
USC00024977,2015-10-03,TMAX,339
USC00021306,2008-01-01,TMAX,189
USC00024977,2015-10-03,TMIN,172
USC00024829,2011-06-20,TMAX,406
USC00024977,2008-07-08,TMIN,278
USC00024977,2009-10-12,TMIN,178
USC00024977,2006-02-20,TMAX,178
USC00021314,2008-05-06,TMIN,128
USC00028499,2007-10-22,TMIN,172
USC00024977,2008-07-08,TMAX,422
USC00027187,2011-07-29,TMIN,272
USC00027187,2011-07-29,TMAX,406
USW00023183,2011-02-20,TMAX,139
USC00021314,2008-05-20,TMAX,428
USC00021314,2008-05-20,TMIN,228
USC00021306,2008-08-07,TMAX,433
USC00028499,2008-08-08,TMAX,406
USC00025270,2008-07-31,TMIN,261
USW00053162,2013-10-15,TMIN,66
USC00024977,2013-05-25,TMIN,183
USC00029634,2015-03-15,TMIN,122
USC00029634,2012-02-14,TMAX,183
USC00028499,2008-09-18,TMIN,228
USC00024977,2013-05-25,TMAX,367
USC00029634,2010-03-16,TMIN,106
USC00021306,2008-08-07,TMIN,272
USC00029634,2013-12-01,TMIN,83
USC00029634,2013-12-01,TMAX,206
USC00029634,2010-03-16,TMAX,272
USC00028499,2008-08-08,TMIN,222
USC00024977,2015-06-12,TMAX,411
USC00025270,2005-07-10,TMIN,211
USC00025270,2005-07-10,TMAX,433
USC00024977,2015-06-12,TMIN,239
USC00028499,2008-09-18,TMAX,372
USC00024977,2009-10-12,TMAX,294
USC00021314,2008-05-06,TMAX,333
USW00023183,2010-11-12,TMAX,222
USC00024829,2010-12-24,TMIN,50
USC00029634,2014-06-02,TMAX,422
USC00024829,2012-11-27,TMIN,94
USW00023183,2015-01-08,TMAX,217
USC00024829,2012-11-27,TMAX,272
USW00023183,2015-01-08,TMIN,122
USC00025270,2011-01-14,TMIN,0
USC00029634,2011-04-19,TMAX,311
USC00029634,2011-04-19,TMIN,167
USC00021314,2009-03-02,TMIN,89
USC00027187,2014-03-27,TMIN,89
USC00027370,2006-05-07,TMAX,339
USC00027187,2014-03-27,TMAX,250
USW00023183,2011-11-30,TMIN,89
USC00029634,2006-02-08,TMAX,294
USC00029634,2006-02-08,TMIN,78
USC00025270,2011-02-28,TMIN,0
USC00025270,2011-01-14,TMAX,233
USC00025270,2011-02-28,TMAX,194
USW00023183,2005-01-15,TMAX,206
USC00028499,2013-03-22,TMAX,289
USW00023183,2005-01-15,TMIN,56
USC00027370,2011-04-02,TMIN,161
USC00028499,2013-03-22,TMIN,144
USW00023183,2011-11-30,TMAX,244
USC00021314,2009-03-02,TMAX,300
USC00027370,2006-05-07,TMIN,161
USC00029634,2014-06-02,TMIN,211
USC00021514,2005-05-02,TMAX,322
USW00023183,2009-09-19,TMIN,267
USW00023183,2009-09-19,TMAX,389
USW00053156,2012-05-26,TMAX,263
